Stim,SpineShoulderX,SpineShoulderY,SpineShoulderZ,HeadX,HeadY,HeadZ,SpineMidX,SpineMidY,SpineMidZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristLeftX,WristLeftY,WristLeftZ,WristRightX,WristRightY,WristRightZ,HipLeftX,HipLeftY,HipLeftZ,HipRightX,HipRightY,HipRightZ,
to row,0.0,0.0,0.0,-2.6123188,-137.98238,10.792887,0.670065,156.48035,2.1842957,-102.781685,28.554716,-5.8177233,112.01467,26.320206,13.125634,-89.30616,229.99458,40.975655,151.84338,193.33646,29.039215,-113.67211,391.54742,72.45117,130.99184,348.48914,91.25084,-47.32707,361.5122,32.468033,51.243286,361.77008,40.826954
to row,0.0,0.0,0.0,-2.4783037,-138.04663,11.0957985,0.85451305,156.58835,2.1567583,-102.89805,28.570753,-5.603266,113.2585,27.011461,11.405718,-89.48016,230.07826,41.19145,152.46487,195.63843,24.577581,-113.85589,391.89078,71.9137,150.45746,357.11908,69.28622,-45.9287,361.9813,33.221138,51.907005,362.18103,40.24099
to row,0.0,0.0,0.0,-2.4063416,-137.97661,11.313927,1.020363,156.70078,2.1489978,-103.0279,28.598734,-5.393648,113.062096,26.787224,11.24692,-89.486404,230.52773,41.381454,152.43507,199.68614,19.725668,-113.93532,392.35385,71.892914,153.37207,361.853,61.0906,-45.201008,362.44696,33.55117,53.473686,363.06967,39.14676
to row,0.0,0.0,0.0,-2.3092463,-137.87807,11.86968,1.2621857,156.78233,2.0975947,-103.04046,28.490665,-5.071962,112.83877,26.557001,10.918808,-88.99632,231.12515,42.391075,151.73058,203.18677,12.495363,-114.11033,392.9696,71.939644,154.31071,366.98712,44.06059,-45.201008,362.44696,33.55117,53.473686,363.06967,39.14676
to row,0.0,0.0,0.0,-2.2000828,-137.71445,12.19145,1.5993721,156.86015,2.0461917,-103.20511,28.554747,-4.965985,112.61019,26.36923,10.578096,-91.22553,218.4024,43.447758,151.02695,207.17392,6.263995,-103.029854,380.4499,82.24729,154.06407,370.40176,41.36468,-43.164555,362.92612,34.15524,54.362843,363.25647,38.458073
to row,0.0,0.0,0.0,-2.1399438,-137.69777,12.620867,1.828052,156.87413,2.006638,-103.32784,28.652985,-4.8151135,112.31409,25.872942,10.271597,-91.22553,218.4024,43.447758,151.02695,207.17392,6.263995,-103.029854,380.4499,82.24729,154.06407,370.40176,41.36468,-43.164555,362.92612,34.15524,55.61047,363.33875,37.68611
to row,0.0,0.0,0.0,-2.1399438,-137.69777,12.620867,1.828052,156.87413,2.006638,-103.32784,28.652985,-4.8151135,112.31409,25.872942,10.271597,-88.13697,222.86906,43.864655,149.58006,211.55313,2.236116,-111.35542,384.68045,76.18082,154.27167,374.57684,38.124786,-42.493317,362.91168,34.33573,56.283993,363.26022,37.237
to row,0.0,0.0,0.0,-2.1399438,-137.69777,12.620867,1.828052,156.87413,2.006638,-103.32784,28.652985,-4.8151135,112.31409,25.872942,10.271597,-88.13697,222.86906,43.864655,149.58006,211.55313,2.236116,-111.35542,384.68045,76.18082,154.27167,374.57684,38.124786,-42.493317,362.91168,34.33573,56.283993,363.26022,37.237
to row,0.0,0.0,0.0,-2.1077805,-137.72609,12.963163,1.828052,156.87413,2.006638,-103.32784,28.652985,-4.8151135,112.31409,25.872942,10.271597,-88.13697,222.86906,43.864655,149.58006,211.55313,2.236116,-111.35542,384.68045,76.18082,154.27167,374.57684,38.124786,-42.493317,362.91168,34.33573,56.283993,363.26022,37.237
to row,0.0,0.0,0.0,-4.327275,-138.96425,9.345758,2.1598198,156.94843,1.9312024,-102.93731,29.808395,-1.4458776,111.82862,25.234484,9.8027115,-89.436325,214.61673,44.73133,146.21082,222.58162,-5.161917,-103.71555,377.12466,79.786285,154.63162,384.4459,35.711266,-41.51545,363.2264,34.57172,57.391094,363.24112,36.257923
to row,0.0,0.0,0.0,-4.327275,-138.96425,9.345758,2.1598198,156.94843,1.9312024,-102.93731,29.808395,-1.4458776,111.82862,25.234484,9.8027115,-89.436325,214.61673,44.73133,146.21082,222.58162,-5.161917,-103.71555,377.12466,79.786285,154.63162,384.4459,35.711266,-41.51545,363.2264,34.57172,57.391094,363.24112,36.257923
to row,0.0,0.0,0.0,-3.9936087,-138.91232,9.808803,1.4728464,156.37708,-0.73741674,-105.28619,28.724253,-5.6325555,109.000656,23.583864,5.347419,-90.33968,219.90176,39.56449,143.00258,223.98965,-12.189031,-111.64435,381.9439,72.181725,152.44835,385.69528,29.098629,-43.442364,362.18085,30.471825,55.536892,362.0237,31.57649
to row,0.0,0.0,0.0,-3.9936087,-138.91232,9.808803,1.4728464,156.37708,-0.73741674,-105.12111,28.842813,-5.4845214,108.73023,23.153807,5.304277,-102.0354,191.07571,47.33219,142.81258,224.03963,-12.941217,-100.98293,355.59543,73.89989,146.44768,386.61252,25.14627,-42.754093,362.24887,30.717909,56.36634,361.84268,31.255304
to row,0.0,0.0,0.0,-3.9936087,-138.91232,9.808803,1.4728464,156.37708,-0.73741674,-105.12111,28.842813,-5.4845214,108.73023,23.153807,5.304277,-102.0354,191.07571,47.33219,142.81258,224.03963,-12.941217,-100.98293,355.59543,73.89989,146.44768,386.61252,25.14627,-42.754093,362.24887,30.717909,56.36634,361.84268,31.255304
to row,0.0,0.0,0.0,-5.0603733,-139.57004,8.270216,1.290328,156.10974,-1.687789,-106.38773,28.336649,-7.234645,107.16354,22.314064,3.2512426,-97.38235,196.9817,42.030083,142.81258,224.03963,-12.941217,-100.98293,355.59543,73.89989,146.44768,386.61252,25.14627,-42.754093,362.24887,30.717909,56.36634,361.84268,31.255304
to row,0.0,0.0,0.0,-4.5240936,-139.52718,8.982515,1.7379194,156.11765,-1.2215734,-105.9903,28.234108,-6.50357,107.16354,22.314064,3.2512426,-97.38235,196.9817,42.030083,140.73221,217.70496,-19.12577,-102.15965,360.71146,73.747765,145.09077,380.12048,19.909334,-43.481888,361.5951,29.14778,55.728245,361.2877,28.758335
to row,0.0,0.0,0.0,-4.1252146,-139.41286,9.522497,2.090314,156.22043,-0.93051195,-105.72705,28.389694,-6.080663,107.40384,21.870947,3.7877202,-86.23108,224.77223,42.29728,140.92006,216.35742,-20.310295,-114.53556,386.41833,69.2787,145.63774,379.22696,16.19438,-41.81678,361.4832,30.603004,57.432827,361.19342,28.85722
to row,0.0,0.0,0.0,-4.1252146,-139.41286,9.522497,2.090314,156.22043,-0.93051195,-105.72705,28.389694,-6.080663,107.40384,21.870947,3.7877202,-86.23108,224.77223,42.29728,140.92006,216.35742,-20.310295,-114.53556,386.41833,69.2787,145.63774,379.22696,16.19438,-41.81678,361.4832,30.603004,57.432827,361.19342,28.85722
to row,0.0,0.0,0.0,-3.7870579,-139.46158,10.082674,2.090314,156.22043,-0.93051195,-105.72705,28.389694,-6.080663,107.40384,21.870947,3.7877202,-86.23108,224.77223,42.29728,140.92006,216.35742,-20.310295,-114.53556,386.41833,69.2787,145.63774,379.22696,16.19438,-41.81678,361.4832,30.603004,57.432827,361.19342,28.85722
to row,0.0,0.0,0.0,-3.7870579,-139.46158,10.082674,2.090314,156.22043,-0.93051195,-105.72705,28.389694,-6.080663,107.40384,21.870947,3.7877202,-86.23108,224.77223,42.29728,140.92006,216.35742,-20.310295,-114.53556,386.41833,69.2787,145.63774,379.22696,16.19438,-41.81678,361.4832,30.603004,57.432827,361.19342,28.85722
to row,0.0,0.0,0.0,-3.7870579,-139.46158,10.082674,2.4146655,156.18358,-0.56568384,-105.72705,28.389694,-6.080663,107.40384,21.870947,3.7877202,-86.23108,224.77223,42.29728,140.92006,216.35742,-20.310295,-114.53556,386.41833,69.2787,145.63774,379.22696,16.19438,-41.81678,361.4832,30.603004,57.432827,361.19342,28.85722
to row,0.0,0.0,0.0,-3.503397,-139.3575,10.617817,2.6360385,156.2009,-0.39561987,-105.400925,28.44733,-5.159831,108.37179,21.203083,1.0147929,-91.81414,213.60667,43.039703,141.6985,218.80678,-20.964348,-99.99267,375.55603,83.667885,146.63991,381.45688,16.638397,-40.54817,361.40292,31.78661,58.751026,360.79343,29.149532
to row,0.0,0.0,0.0,-3.503397,-139.3575,10.617817,2.8695009,156.2095,-0.20143986,-105.2539,28.385872,-4.832971,108.707405,21.41523,-0.21554232,-117.5533,200.70082,20.38356,142.00887,220.29398,-21.694338,-93.926476,355.20682,83.45485,147.21344,382.77356,16.745127,-40.079346,361.37296,32.20142,59.24777,360.72797,29.175735
to row,0.0,0.0,0.0,-3.3875265,-139.32259,10.826182,3.0915678,156.22206,-0.06533861,-105.146255,28.442068,-4.5553446,108.578064,21.239622,0.2919793,-95.00697,217.10612,43.545975,142.16788,220.602,-21.53262,-93.926476,355.20682,83.45485,147.21344,382.77356,16.745127,-40.079346,361.37296,32.20142,59.24777,360.72797,29.175735
to row,0.0,0.0,0.0,-3.3875265,-139.32259,10.826182,3.0915678,156.22206,-0.06533861,-105.146255,28.442068,-4.5553446,108.578064,21.239622,0.2919793,-95.00697,217.10612,43.545975,142.16788,220.602,-21.53262,-103.554565,379.8977,79.36639,147.27843,383.2186,16.214407,-39.487938,361.2508,32.565998,59.771187,360.73343,29.16906
to row,0.0,0.0,0.0,-3.265319,-139.33427,11.099052,3.0915678,156.22206,-0.06533861,-105.146255,28.442068,-4.5553446,108.578064,21.239622,0.2919793,-95.00697,217.10612,43.545975,142.16788,220.602,-21.53262,-103.554565,379.8977,79.36639,147.27843,383.2186,16.214407,-39.487938,361.2508,32.565998,59.771187,360.73343,29.16906
to row,0.0,0.0,0.0,-3.054215,-139.10902,11.41398,3.5421631,156.34882,0.33637285,-105.04715,28.396084,-4.2107105,108.89427,21.549366,-0.7583618,-132.47514,203.74086,11.005009,142.59367,221.43188,-21.479713,-94.0847,352.3475,81.791756,146.35152,384.00928,16.678953,-39.235603,361.18884,32.882847,60.003906,360.70392,29.33712
to row,0.0,0.0,0.0,-3.054215,-139.10902,11.41398,3.5421631,156.34882,0.33637285,-104.837906,28.648394,-3.8422108,108.89427,21.549366,-0.7583618,-132.47514,203.74086,11.005009,142.59367,221.43188,-21.479713,-94.0847,352.3475,81.791756,146.35152,384.00928,16.678953,-39.235603,361.18884,32.882847,60.003906,360.70392,29.33712
to row,0.0,0.0,0.0,-3.054215,-139.10902,11.41398,3.5421631,156.34882,0.33637285,-104.837906,28.648394,-3.8422108,108.84876,21.444744,0.017774105,-91.57065,211.58884,42.089165,142.59367,221.43188,-21.479713,-94.0847,352.3475,81.791756,146.35152,384.00928,16.678953,-39.235603,361.18884,32.882847,60.003906,360.70392,29.33712
to row,0.0,0.0,0.0,-3.054215,-139.10902,11.41398,3.5421631,156.34882,0.33637285,-104.837906,28.648394,-3.8422108,108.84876,21.444744,0.017774105,-91.57065,211.58884,42.089165,142.8881,221.66566,-21.196997,-94.0847,352.3475,81.791756,146.35152,384.00928,16.678953,-39.235603,361.18884,32.882847,60.003906,360.70392,29.33712
to row,0.0,0.0,0.0,-3.054215,-139.10902,11.41398,3.5421631,156.34882,0.33637285,-104.837906,28.648394,-3.8422108,108.84876,21.444744,0.017774105,-91.57065,211.58884,42.089165,142.8881,221.66566,-21.196997,-98.03621,373.41998,83.833694,146.16731,384.2522,16.954744,-39.235603,361.18884,32.882847,60.003906,360.70392,29.33712
to row,0.0,0.0,0.0,-2.9976277,-139.07529,11.453867,3.7385025,156.32828,0.441432,-104.701096,28.67699,-3.6260843,108.77563,21.213655,0.5440712,-91.57065,211.58884,42.089165,142.8881,221.66566,-21.196997,-98.03621,373.41998,83.833694,146.16731,384.2522,16.954744,-38.810944,361.42313,33.304,60.448536,360.83072,29.543232
to row,0.0,0.0,0.0,-4.441925,-139.68567,9.588838,3.4397743,155.92882,-0.5395651,-105.775444,28.162554,-5.075884,107.864204,20.813055,-2.0667195,-90.64216,214.83017,40.6039,142.35463,216.313,-23.500706,-100.64465,377.31656,80.86859,144.53517,364.2549,12.184441,-38.91632,360.7969,32.545055,60.2859,360.25742,28.463852
to row,0.0,0.0,0.0,-4.441925,-139.68567,9.588838,3.4397743,155.92882,-0.5395651,-105.775444,28.162554,-5.075884,107.864204,20.813055,-2.0667195,-90.64216,214.83017,40.6039,142.35463,216.313,-23.500706,-103.99133,377.23636,76.737404,144.53517,364.2549,12.184441,-38.91632,360.7969,32.545055,60.2859,360.25742,28.463852
to row,0.0,0.0,0.0,-4.5022516,-139.51784,10.276854,4.040881,156.0823,0.19534826,-105.28944,28.480307,-3.9110541,107.892784,20.572838,-0.07443428,-108.80022,217.15082,24.914873,142.57329,218.8744,-20.560884,-108.56707,378.15265,71.02199,145.01768,381.82095,15.785992,-38.17437,360.8127,33.232235,60.968723,360.30344,28.874493
to row,0.0,0.0,0.0,-4.5022516,-139.51784,10.276854,4.040881,156.0823,0.19534826,-105.28944,28.480307,-3.9110541,107.892784,20.572838,-0.07443428,-108.80022,217.15082,24.914873,142.57329,218.8744,-20.560884,-108.56707,378.15265,71.02199,145.01768,381.82095,15.785992,-38.17437,360.8127,33.232235,60.968723,360.30344,28.874493
to row,0.0,0.0,0.0,-4.3952575,-139.51584,10.233045,4.040881,156.0823,0.19534826,-105.28944,28.480307,-3.9110541,107.892784,20.572838,-0.07443428,-108.80022,217.15082,24.914873,142.57329,218.8744,-20.560884,-108.56707,378.15265,71.02199,145.01768,381.82095,15.785992,-38.17437,360.8127,33.232235,60.968723,360.30344,28.874493
