Stim,SpineShoulderX,SpineShoulderY,SpineShoulderZ,HeadX,HeadY,HeadZ,SpineMidX,SpineMidY,SpineMidZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristLeftX,WristLeftY,WristLeftZ,WristRightX,WristRightY,WristRightZ,HipLeftX,HipLeftY,HipLeftZ,HipRightX,HipRightY,HipRightZ,
to brush teeth,0.0,0.0,0.0,-4.0888577,-134.96521,12.232757,6.516384,155.3201,0.7569432,-105.827805,28.193653,3.8155913,113.020615,17.207634,-17.217684,-113.02035,224.78798,30.119932,131.96849,208.0835,9.057533,-90.32986,380.8243,88.56127,151.66888,369.65057,46.607876,-32.761253,359.39966,36.96338,65.786896,358.0978,28.093683
to brush teeth,0.0,0.0,0.0,-4.126153,-135.02226,12.272394,6.516384,155.3201,0.7569432,-105.827805,28.193653,3.8155913,113.020615,17.207634,-17.217684,-113.02035,224.78798,30.119932,131.96849,208.0835,9.057533,-90.32986,380.8243,88.56127,151.66888,369.65057,46.607876,-32.761253,359.39966,36.96338,65.742905,358.05368,28.156685
to brush teeth,0.0,0.0,0.0,-4.126153,-135.02226,12.272394,6.516384,155.3201,0.7569432,-105.827805,28.193653,3.8155913,113.020615,17.207634,-17.217684,-113.02035,224.78798,30.119932,131.96849,208.0835,9.057533,-90.32986,380.8243,88.56127,151.66888,369.65057,46.607876,-32.761253,359.39966,36.96338,65.742905,358.05368,28.156685
to brush teeth,0.0,0.0,0.0,-4.126153,-135.02226,12.272394,6.516384,155.3201,0.7569432,-105.827805,28.193653,3.8155913,113.020615,17.207634,-17.217684,-113.02035,224.78798,30.119932,131.96849,208.0835,9.057533,-90.32986,380.8243,88.56127,151.66888,369.65057,46.607876,-32.761253,359.39966,36.96338,65.742905,358.05368,28.156685
to brush teeth,0.0,0.0,0.0,-4.126153,-135.02226,12.272394,6.516384,155.3201,0.7569432,-105.827805,28.193653,3.8155913,113.020615,17.207634,-17.217684,-113.02035,224.78798,30.119932,131.96849,208.0835,9.057533,-90.32986,380.8243,88.56127,151.66888,369.65057,46.607876,-32.761253,359.39966,36.96338,65.742905,358.05368,28.156685
to brush teeth,0.0,0.0,0.0,-4.126153,-135.02226,12.272394,6.516384,155.3201,0.7569432,-105.827805,28.193653,3.8155913,113.020615,17.207634,-17.217684,-113.02035,224.78798,30.119932,131.96849,208.0835,9.057533,-90.32986,380.8243,88.56127,151.66888,369.65057,46.607876,-32.761253,359.39966,36.96338,65.742905,358.05368,28.156685
to brush teeth,0.0,0.0,0.0,-4.126153,-135.02226,12.272394,6.516384,155.3201,0.7569432,-105.827805,28.193653,3.8155913,113.020615,17.207634,-17.217684,-113.02035,224.78798,30.119932,131.96849,208.0835,9.057533,-90.32986,380.8243,88.56127,151.66888,369.65057,46.607876,-32.761253,359.39966,36.96338,65.742905,358.05368,28.156685
to brush teeth,0.0,0.0,0.0,-4.126153,-135.02226,12.272394,6.5173492,155.31586,0.7581949,-105.82766,28.184296,3.7948966,113.032776,17.167252,-17.24522,-116.47584,217.22192,27.494371,132.20802,208.47252,9.023237,-92.30049,373.2881,85.340485,151.6869,370.03644,46.72645,-32.757362,359.39963,36.959793,65.748146,358.0331,28.180552
to brush teeth,0.0,0.0,0.0,-4.106037,-135.02426,12.26672,6.5173492,155.31586,0.7581949,-105.82766,28.184296,3.7948966,113.032776,17.167252,-17.24522,-116.47584,217.22192,27.494371,132.20802,208.47252,9.023237,-92.30049,373.2881,85.340485,151.6869,370.03644,46.72645,-32.757362,359.39963,36.959793,65.748146,358.0331,28.180552
to brush teeth,0.0,0.0,0.0,-4.106037,-135.02426,12.26672,6.5173492,155.31586,0.7581949,-105.82766,28.184296,3.7948966,113.032776,17.167252,-17.24522,-116.47584,217.22192,27.494371,132.20802,208.47252,9.023237,-92.30049,373.2881,85.340485,151.6869,370.03644,46.72645,-32.757362,359.39963,36.959793,65.748146,358.0331,28.180552
to brush teeth,0.0,0.0,0.0,-4.106037,-135.02426,12.26672,6.5074453,155.30855,0.7568598,-105.834946,28.170586,3.7914753,113.03909,17.135702,-17.270422,-118.481186,206.27394,25.186407,132.20802,208.47252,9.023237,-92.30049,373.2881,85.340485,151.6869,370.03644,46.72645,-32.757362,359.39963,36.959793,65.748146,358.0331,28.180552
to brush teeth,0.0,0.0,0.0,-4.106037,-135.02426,12.26672,6.5074453,155.30855,0.7568598,-105.834946,28.170586,3.7914753,113.03909,17.135702,-17.270422,-118.481186,206.27394,25.186407,132.78098,207.74675,8.063269,-92.30049,373.2881,85.340485,151.6869,370.03644,46.72645,-32.757362,359.39963,36.959793,65.748146,358.0331,28.180552
to brush teeth,0.0,0.0,0.0,-4.106037,-135.02426,12.26672,6.5074453,155.30855,0.7568598,-105.834946,28.170586,3.7914753,113.03909,17.135702,-17.270422,-118.481186,206.27394,25.186407,132.78098,207.74675,8.063269,-91.01842,361.95792,82.83183,151.6869,370.03644,46.72645,-32.757362,359.39963,36.959793,65.748146,358.0331,28.180552
to brush teeth,0.0,0.0,0.0,-4.517215,-135.03716,12.319124,6.3959136,155.2581,0.8164406,-105.89689,28.032047,3.7083626,113.34101,17.931898,-16.57431,-115.80395,224.20178,26.89389,147.86829,203.27652,-5.0696254,-109.16768,381.60443,75.255226,150.72064,359.99893,56.08598,-33.002605,359.24265,36.97381,65.58754,358.02734,28.431725
to brush teeth,0.0,0.0,0.0,-4.903452,-135.21838,12.423599,6.3959136,155.2581,0.8164406,-105.89689,28.032047,3.7083626,113.34101,17.931898,-16.57431,-115.80395,224.20178,26.89389,153.63121,189.94185,-5.4071665,-111.6906,384.78076,74.26597,150.76299,332.72632,86.38323,-33.478138,358.88947,37.04499,65.20395,357.98022,28.76551
to brush teeth,0.0,0.0,0.0,-4.903452,-135.21838,12.423599,6.3959136,155.2581,0.8164406,-105.89689,28.032047,3.7083626,113.34101,17.931898,-16.57431,-115.80395,224.20178,26.89389,153.63121,189.94185,-5.4071665,-111.6906,384.78076,74.26597,150.76299,332.72632,86.38323,-33.478138,358.88947,37.04499,65.20395,357.98022,28.76551
to brush teeth,0.0,0.0,0.0,-4.903452,-135.21838,12.423599,6.046914,155.1691,0.9182453,-105.876335,27.940767,3.6988497,113.447266,18.002926,-16.643572,-113.33441,226.58195,27.956831,159.19592,181.03497,-5.161667,-112.19105,387.344,74.62078,151.86494,321.66608,90.02359,-33.478138,358.88947,37.04499,65.20395,357.98022,28.76551
to brush teeth,0.0,0.0,0.0,-4.903452,-135.21838,12.423599,6.046914,155.1691,0.9182453,-105.876335,27.940767,3.6988497,113.447266,18.002926,-16.643572,-113.33441,226.58195,27.956831,159.19592,181.03497,-5.161667,-112.19105,387.344,74.62078,151.86494,321.66608,90.02359,-33.478138,358.88947,37.04499,65.20395,357.98022,28.76551
to brush teeth,0.0,0.0,0.0,-4.903452,-135.21838,12.423599,6.046914,155.1691,0.9182453,-105.876335,27.940767,3.6988497,113.447266,18.002926,-16.643572,-113.33441,226.58195,27.956831,159.19592,181.03497,-5.161667,-112.19105,387.344,74.62078,151.86494,321.66608,90.02359,-33.478138,358.88947,37.04499,65.20395,357.98022,28.76551
to brush teeth,0.0,0.0,0.0,-4.903452,-135.21838,12.423599,6.046914,155.1691,0.9182453,-105.876335,27.940767,3.6988497,113.447266,18.002926,-16.643572,-113.33441,226.58195,27.956831,159.19592,181.03497,-5.161667,-112.19105,387.344,74.62078,151.86494,321.66608,90.02359,-33.478138,358.88947,37.04499,65.20395,357.98022,28.76551
to brush teeth,0.0,0.0,0.0,-4.903452,-135.21838,12.423599,6.046914,155.1691,0.9182453,-105.876335,27.940767,3.6988497,113.447266,18.002926,-16.643572,-113.33441,226.58195,27.956831,159.19592,181.03497,-5.161667,-112.19105,387.344,74.62078,151.86494,321.66608,90.02359,-35.032166,358.2979,37.11058,63.928913,357.85803,29.337872
to brush teeth,0.0,0.0,0.0,-5.3031554,-135.48895,12.401152,5.8480926,155.14171,0.95846653,-105.917854,27.964754,3.6634684,114.50452,19.849712,-15.890467,-114.58263,232.93655,28.516842,159.19592,181.03497,-5.161667,-112.19105,387.344,74.62078,151.86494,321.66608,90.02359,-35.032166,358.2979,37.11058,63.928913,357.85803,29.337872
to brush teeth,0.0,0.0,0.0,-5.3031554,-135.48895,12.401152,5.8480926,155.14171,0.95846653,-105.917854,27.964754,3.6634684,114.50452,19.849712,-15.890467,-114.58263,232.93655,28.516842,175.73009,175.44829,-3.9548635,-112.19105,387.344,74.62078,151.86494,321.66608,90.02359,-35.032166,358.2979,37.11058,63.928913,357.85803,29.337872
to brush teeth,0.0,0.0,0.0,-5.3031554,-135.48895,12.401152,5.8480926,155.14171,0.95846653,-105.917854,27.964754,3.6634684,114.50452,19.849712,-15.890467,-114.58263,232.93655,28.516842,175.73009,175.44829,-3.9548635,-112.19105,387.344,74.62078,151.86494,321.66608,90.02359,-35.032166,358.2979,37.11058,63.928913,357.85803,29.337872
to brush teeth,0.0,0.0,0.0,-5.3031554,-135.48895,12.401152,5.8480926,155.14171,0.95846653,-105.917854,27.964754,3.6634684,114.50452,19.849712,-15.890467,-114.58263,232.93655,28.516842,175.73009,175.44829,-3.9548635,-112.19105,387.344,74.62078,151.86494,321.66608,90.02359,-35.032166,358.2979,37.11058,63.928913,357.85803,29.337872
to brush teeth,0.0,0.0,0.0,-5.3031554,-135.48895,12.401152,5.8480926,155.14171,0.95846653,-105.917854,27.964754,3.6634684,114.50452,19.849712,-15.890467,-114.58263,232.93655,28.516842,175.73009,175.44829,-3.9548635,-112.19105,387.344,74.62078,151.86494,321.66608,90.02359,-35.032166,358.2979,37.11058,63.928913,357.85803,29.337872
to brush teeth,0.0,0.0,0.0,-5.3031554,-135.48895,12.401152,5.8480926,155.14171,0.95846653,-105.917854,27.964754,3.6634684,114.50452,19.849712,-15.890467,-114.58263,232.93655,28.516842,175.73009,175.44829,-3.9548635,-112.19105,387.344,74.62078,151.86494,321.66608,90.02359,-35.032166,358.2979,37.11058,63.928913,357.85803,29.337872
to brush teeth,0.0,0.0,0.0,-5.3031554,-135.48895,12.401152,5.8480926,155.14171,0.95846653,-105.917854,27.964754,3.6634684,114.50452,19.849712,-15.890467,-114.58263,232.93655,28.516842,175.73009,175.44829,-3.9548635,-112.186646,393.51038,75.76875,151.86494,321.66608,90.02359,-35.032166,358.2979,37.11058,63.928913,357.85803,29.337872
to brush teeth,0.0,0.0,0.0,-5.3031554,-135.48895,12.401152,5.8480926,155.14171,0.95846653,-105.917854,27.964754,3.6634684,114.50452,19.849712,-15.890467,-114.58263,232.93655,28.516842,175.73009,175.44829,-3.9548635,-112.186646,393.51038,75.76875,151.86494,321.66608,90.02359,-35.032166,358.2979,37.11058,63.928913,357.85803,29.337872
to brush teeth,0.0,0.0,0.0,-5.3031554,-135.48895,12.401152,5.8480926,155.14171,0.95846653,-105.917854,27.964754,3.6634684,114.50452,19.849712,-15.890467,-114.58263,232.93655,28.516842,175.73009,175.44829,-3.9548635,-112.186646,393.51038,75.76875,151.86494,321.66608,90.02359,-35.032166,358.2979,37.11058,63.928913,357.85803,29.337872
to brush teeth,0.0,0.0,0.0,-5.3031554,-135.48895,12.401152,5.8480926,155.14171,0.95846653,-105.917854,27.964754,3.6634684,114.50452,19.849712,-15.890467,-114.58263,232.93655,28.516842,175.73009,175.44829,-3.9548635,-112.186646,393.51038,75.76875,151.86494,321.66608,90.02359,-35.032166,358.2979,37.11058,63.928913,357.85803,29.337872
to brush teeth,0.0,0.0,0.0,-5.3031554,-135.48895,12.401152,5.8480926,155.14171,0.95846653,-105.917854,27.964754,3.6634684,114.50452,19.849712,-15.890467,-114.58263,232.93655,28.516842,175.73009,175.44829,-3.9548635,-112.186646,393.51038,75.76875,151.86494,321.66608,90.02359,-35.032166,358.2979,37.11058,63.928913,357.85803,29.337872
to brush teeth,0.0,0.0,0.0,-5.3031554,-135.48895,12.401152,5.8480926,155.14171,0.95846653,-105.917854,27.964754,3.6634684,114.50452,19.849712,-15.890467,-114.58263,232.93655,28.516842,175.73009,175.44829,-3.9548635,-112.186646,393.51038,75.76875,159.83156,300.51562,111.387566,-35.032166,358.2979,37.11058,63.928913,357.85803,29.337872
to brush teeth,0.0,0.0,0.0,-5.3031554,-135.48895,12.401152,5.8480926,155.14171,0.95846653,-105.917854,27.964754,3.6634684,114.50452,19.849712,-15.890467,-114.58263,232.93655,28.516842,175.73009,175.44829,-3.9548635,-112.186646,393.51038,75.76875,159.83156,300.51562,111.387566,-35.032166,358.2979,37.11058,63.928913,357.85803,29.337872
